zip_code,asian_ratio,white_ratio,black_ratio,age,income
62346,0.000000,0.981818,0.000000,46.5,30156
71371,0.000000,0.893655,0.031278,31.9,31086
42275,0.000000,0.985981,0.014019,31.7,21563
41538,0.000000,1.000000,0.000000,54,27386
04357,0.000000,0.969625,0.000000,46.2,27652
45819,0.000000,0.984674,0.003831,33.5,28750
87533,0.000000,0.577778,0.000000,25.5,33000
58755,0.000000,1.000000,0.000000,63.2,29453
69355,0.000000,1.000000,0.000000,29.5,26429
95457,0.000000,0.805428,0.004578,53.4,21875
65016,0.000000,1.000000,0.000000,46,27262
59729,0.000000,0.984636,0.002634,55.1,24933
61450,0.000000,0.977916,0.000000,39.6,25272
71043,0.000000,0.692460,0.244048,51.6,15658
84319,0.000000,0.909767,0.006097,25.1,27570
31085,0.000000,0.582299,0.244830,36.9,21652
23316,0.000000,0.286344,0.696035,46,16563
74644,0.000000,0.500938,0.000000,35.4,24737
15363,0.000000,0.940878,0.059122,36.2,34412
76225,0.000000,0.983097,0.002113,36.7,27173
55929,0.000000,0.975724,0.003915,35.3,40991
72686,0.000000,1.000000,0.000000,65.2,
79092,0.000000,0.968528,0.005076,38.9,30625
56579,0.000000,0.946078,0.003268,48.3,30417
86441,0.000000,1.000000,0.000000,56.7,17091
66058,0.000000,0.975342,0.016438,41.6,25625
47989,0.000000,0.978342,0.000000,45.9,25886
21645,0.000000,0.959059,0.032230,48.7,27404
47352,0.000000,0.990766,0.001847,38.9,23841
69157,0.000000,1.000000,0.000000,64.9,
47137,0.000000,0.983150,0.007777,48.8,21500
61413,0.000000,0.996667,0.000000,48.3,33125
84734,0.000000,0.896266,0.004149,43.9,15707
63851,0.000000,0.468004,0.500000,32.9,15557
32767,0.000000,0.999673,0.000327,46.4,16934
36550,0.000000,0.017199,0.982801,47.2,22852
56534,0.000000,0.986257,0.001617,49.4,30189
98828,0.000000,0.930836,0.004683,37.5,24107
65564,0.000000,1.000000,0.000000,12.4,
75127,0.000000,0.957533,0.025596,39.5,21250
48217,0.000000,0.100365,0.822291,38.7,15639
08014,0.000000,1.000000,0.000000,32.2,61538
99681,0.000000,0.013289,0.000000,26.5,8063
24317,0.000000,0.990936,0.000000,46.7,20728
78409,0.000000,0.968167,0.008782,33.3,27072
72045,0.000000,0.986448,0.000000,37,25332
71744,0.000000,0.772326,0.217437,47.2,21833
83849,0.000000,0.902564,0.003077,47.8,26250
79230,0.000000,0.369231,0.000000,35.6,22045
84338,0.000000,0.962594,0.004988,33.8,25804
37708,0.000000,0.980944,0.003645,50.6,22185
67423,0.000000,0.953039,0.046961,34.6,26563
70819,0.000000,0.239002,0.722040,31.8,35326
99143,0.000000,0.986175,0.000000,55.3,25417
73743,0.000000,0.988571,0.000000,38.1,41750
45301,0.000000,1.000000,0.000000,54.7,
35150,0.000000,0.649623,0.323554,37.1,19433
36030,0.000000,0.444924,0.555076,54.9,22861
29051,0.000000,0.359180,0.635318,24.9,23188
50430,0.000000,0.997821,0.000000,55.1,28594
56326,0.000000,0.979935,0.000000,46.1,30080
81141,0.000000,0.915312,0.005420,32.3,19387
59327,0.000000,0.980063,0.000000,42.2,26363
69030,0.000000,0.992063,0.003968,35.1,24167
28673,0.000000,0.951578,0.040612,46.8,32039
19316,0.000000,1.000000,0.000000,36.2,51361
57725,0.000000,0.983333,0.000000,55.1,24688
27582,0.000000,0.506562,0.493438,41.5,
87583,0.000000,0.107692,0.000000,56.8,
18239,0.000000,1.000000,0.000000,58.4,27361
41847,0.000000,0.975560,0.000000,48.6,37778
42130,0.000000,1.000000,0.000000,26.4,35350
87746,0.000000,0.577778,0.000000,70.9,23125
56117,0.000000,0.869792,0.005208,38.4,30000
61340,0.000000,1.000000,0.000000,54,29500
70453,0.000000,0.436881,0.563119,25.8,18160
65246,0.000000,0.961165,0.038835,36.5,22500
39114,0.000000,0.602321,0.377577,38.6,21169
80742,0.000000,0.975369,0.024631,51.1,31016
36069,0.000000,0.601423,0.387392,52,20149
79357,0.000000,0.976549,0.004867,36.1,21322
04619,0.000000,0.994367,0.001988,46.3,20795
40923,0.000000,0.976705,0.000000,46,
88003,0.000000,0.906122,0.028571,19.8,3723
25985,0.000000,1.000000,0.000000,57.4,16386
75669,0.000000,0.918434,0.081566,49.2,
72672,0.000000,1.000000,0.000000,27,13611
35061,0.000000,0.048682,0.951318,41.2,13852
68730,0.000000,0.977540,0.000000,46.4,31017
59830,0.000000,1.000000,0.000000,54.7,9250
79535,0.000000,1.000000,0.000000,65,37500
87828,0.000000,0.981432,0.000000,65,12101
39745,0.000000,0.832161,0.155779,38.1,25893
87580,0.000000,0.899598,0.000000,53.5,19274
58627,0.000000,1.000000,0.000000,55.3,31071
40940,0.000000,1.000000,0.000000,32.7,22500
95328,0.000000,0.691888,0.003925,31.3,20089
72682,0.000000,0.975610,0.000000,53.2,
35060,0.000000,0.582759,0.417241,55.8,20792
04607,0.000000,0.994624,0.003584,46.3,25848
28766,0.000000,0.998514,0.001486,51.8,23633
99750,0.000000,0.057522,0.000000,23.8,12250
50477,0.000000,1.000000,0.000000,60.9,19922
23156,0.000000,0.756020,0.202788,54,25469
54450,0.000000,0.984375,0.000000,32.8,20982
79758,0.000000,0.935891,0.043051,35.8,47813
01074,0.000000,1.000000,0.000000,33.7,29351
80862,0.000000,1.000000,0.000000,59.6,40625
05652,0.000000,0.960234,0.005848,41.5,26094
45156,0.000000,0.918033,0.000000,47.2,29583
25133,0.000000,0.985902,0.000000,34.3,23339
31829,0.000000,0.894309,0.105691,46.9,44417
40820,0.000000,1.000000,0.000000,35.8,13976
72747,0.000000,0.796703,0.000000,55.8,17639
62079,0.000000,1.000000,0.000000,35.8,15577
45695,0.000000,0.992218,0.000000,49.4,17361
10979,0.000000,0.614504,0.000000,45.7,22697
66769,0.000000,0.918987,0.000000,43.4,16667
12786,0.000000,0.916149,0.000000,68.1,48500
59743,0.000000,1.000000,0.000000,59.8,22321
58071,0.000000,0.990220,0.000000,48,31696
49089,0.000000,0.975147,0.000000,49.1,23050
67468,0.000000,0.996845,0.000000,35,21193
81237,0.000000,1.000000,0.000000,53.8,44875
27315,0.000000,0.909650,0.084674,48.8,20747
81090,0.000000,0.976621,0.000000,52,23015
18462,0.000000,0.974359,0.005698,48.7,27188
02639,0.000000,0.885046,0.083757,49.4,29055
38913,0.000000,0.958824,0.000000,45.2,20313
32356,0.000000,1.000000,0.000000,61.3,
24731,0.000000,1.000000,0.000000,58,19250
76953,0.000000,1.000000,0.000000,20.8,
27812,0.000000,0.397441,0.554662,54.8,18286
38945,0.000000,0.846154,0.000000,53.1,17109
47568,0.000000,1.000000,0.000000,46.2,22136
86535,0.000000,0.000000,0.000000,31,14821
67482,0.000000,1.000000,0.000000,47.5,
75412,0.000000,0.977273,0.009470,50.1,25313
56755,0.000000,0.966292,0.022472,55.3,41250
64161,0.000000,0.912088,0.000000,54.2,29722
97476,0.000000,1.000000,0.000000,60.2,
59410,0.000000,0.902628,0.000000,49.5,23777
39630,0.000000,0.398058,0.601942,30.2,19306
41141,0.000000,0.981444,0.010030,42.2,15925
25085,0.000000,0.958378,0.017076,38.2,21833
44669,0.000000,1.000000,0.000000,50.6,30132
66963,0.000000,0.983333,0.000000,56.5,25833
59214,0.000000,1.000000,0.000000,56.1,18750
12115,0.000000,1.000000,0.000000,70.1,
12964,0.000000,0.968000,0.000000,38.2,
89426,0.000000,1.000000,0.000000,62.5,35733
43445,0.000000,0.968240,0.000000,43.9,35505
17317,0.000000,0.899338,0.088742,32.7,27105
14168,0.000000,1.000000,0.000000,13.6,10703
44704,0.000000,0.291805,0.628062,35.5,13347
78416,0.000000,0.873620,0.065965,35.3,16883
33944,0.000000,1.000000,0.000000,41.6,
12448,0.000000,1.000000,0.000000,62.1,60571
39140,0.000000,0.681310,0.309159,54.2,20128
51231,0.000000,0.971204,0.002618,36.7,30724
32072,0.000000,0.648649,0.290541,58.3,41053
17505,0.000000,0.995518,0.000000,31.2,27857
65035,0.000000,0.994036,0.000000,37.5,32417
36904,0.000000,0.585046,0.395395,48.4,17746
58031,0.000000,0.941176,0.000000,47.3,35607
43943,0.000000,0.993937,0.002021,45.6,24824
03440,0.000000,0.968575,0.005986,43.6,28855
84535,0.000000,0.899260,0.008046,33.6,27035
63738,0.000000,0.700000,0.000000,63.6,
68070,0.000000,0.916944,0.000000,38.2,30955
80812,0.000000,0.981900,0.000000,45.9,18563
45166,0.000000,1.000000,0.000000,66.5,
38720,0.000000,0.678095,0.321905,46,12031
40146,0.000000,0.944702,0.023630,37.1,20117
70523,0.000000,0.155329,0.598639,39.7,25960
76670,0.000000,0.816929,0.101050,33.7,25000
88051,0.000000,1.000000,0.000000,64.7,
86431,0.000000,0.889488,0.000000,67.3,16403
05362,0.000000,1.000000,0.000000,51.3,
82430,0.000000,1.000000,0.000000,43.6,19688
32426,0.000000,0.263933,0.657203,49.1,14946
25028,0.000000,1.000000,0.000000,49.5,15000
68303,0.000000,0.975524,0.000000,46.3,30000
63654,0.000000,1.000000,0.000000,49.2,26688
63783,0.000000,1.000000,0.000000,51.6,43906
78141,0.000000,0.789256,0.030992,48.3,28309
58622,0.000000,0.958797,0.001114,34.7,32625
26570,0.000000,0.976549,0.000000,41.6,22340
80432,0.000000,1.000000,0.000000,45.8,48750
04537,0.000000,1.000000,0.000000,57.1,32224
99125,0.000000,0.990602,0.000000,50.6,26563
67835,0.000000,0.979399,0.012496,34,35516
27501,0.000000,0.764897,0.128468,34.5,28942
78932,0.000000,0.996569,0.000000,55.7,23975
23844,0.000000,0.364815,0.583333,45.7,33049
51350,0.000000,0.958848,0.035665,31.2,35165
89821,0.000000,0.952869,0.000000,50.8,51848
05341,0.000000,0.911330,0.000000,48.7,28958
14135,0.000000,0.977011,0.000000,61.1,26375
12855,0.000000,0.986607,0.000000,54.5,31458
31641,0.000000,0.672846,0.292084,45.6,21629
56627,0.000000,0.968750,0.000000,49.5,25278
73843,0.000000,0.919811,0.000000,45.6,24607
48177,0.000000,1.000000,0.000000,34.1,28750
51526,0.000000,0.992820,0.000000,48.4,43233
14037,0.000000,0.989066,0.000000,44.9,33856
62628,0.000000,0.996084,0.000000,43.9,28750
45168,0.000000,0.988392,0.000000,46.2,22516
50173,0.000000,0.671429,0.000000,46.2,28125
57567,0.000000,0.970972,0.000726,52.2,23063
65457,0.000000,1.000000,0.000000,49.3,27460
61338,0.000000,0.965753,0.000000,41.2,29063
64446,0.000000,0.975585,0.005086,52.1,23111
63352,0.000000,0.984279,0.009607,51.2,20399
84633,0.000000,0.996109,0.000000,34.9,22558
28775,0.000000,1.000000,0.000000,57.1,
25606,0.000000,0.958564,0.037983,33.7,25436
35610,0.000000,0.997821,0.000000,46.1,27149
32683,0.000000,0.861386,0.079208,56.5,13381
58477,0.000000,0.980132,0.000000,49.2,36875
37340,0.000000,1.000000,0.000000,48,21042
95234,0.000000,1.000000,0.000000,16.7,25750
43963,0.000000,0.982786,0.004695,45.7,22623
17016,0.000000,0.906606,0.093394,80,38769
79220,0.000000,0.945652,0.000000,36.3,24327
04635,0.000000,1.000000,0.000000,17.3,22500
45636,0.000000,0.943662,0.000000,30.8,24764
82515,0.000000,0.895706,0.000000,32.5,29013
52640,0.000000,0.979167,0.003906,40.2,31808
92239,0.000000,0.914634,0.048780,60.8,19625
62633,0.000000,0.996689,0.000000,52.3,33365
58426,0.000000,1.000000,0.000000,34.2,50833
41836,0.000000,1.000000,0.000000,31.1,16265
45838,0.000000,0.964912,0.000000,25.5,18472
24439,0.000000,0.977618,0.014388,45.9,25789
83126,0.000000,0.930970,0.000000,57.1,43884
22972,0.000000,0.772959,0.227041,50.9,31588
12812,0.000000,1.000000,0.000000,36.1,36607
54654,0.000000,1.000000,0.000000,56.2,24792
51240,0.000000,0.937099,0.000000,29.6,30478
27917,0.000000,0.671067,0.294829,32,14777
82643,0.000000,1.000000,0.000000,47.5,31620
62885,0.000000,0.971933,0.020790,36.8,27128
63439,0.000000,1.000000,0.000000,36.2,26518
69123,0.000000,0.980285,0.000000,45.4,29881
63457,0.000000,0.967552,0.017699,48.8,26688
73719,0.000000,1.000000,0.000000,51.3,28750
54741,0.000000,0.976641,0.000000,35.8,21961
67747,0.000000,1.000000,0.000000,60.2,20400
45153,0.000000,0.981193,0.000000,39.8,25822
38685,0.000000,0.692399,0.307601,36.3,23102
13777,0.000000,0.974359,0.012821,51.7,23295
89440,0.000000,0.973761,0.014577,51.1,27434
31568,0.000000,0.840426,0.151300,57.9,18632
15739,0.000000,0.953488,0.046512,33.4,28313
41548,0.000000,0.937759,0.000000,35.3,17273
36310,0.000000,0.655995,0.331199,48.5,20035
24150,0.000000,1.000000,0.000000,53.1,27830
12973,0.000000,1.000000,0.000000,58.1,40500
97877,0.000000,0.992883,0.000000,63.4,11875
59523,0.000000,0.918495,0.004478,46.4,22455
97419,0.000000,0.929120,0.006832,57.3,20536
72384,0.000000,0.319205,0.605298,46.4,19301
30669,0.000000,0.496429,0.448810,38,16627
55704,0.000000,0.954680,0.000000,39.8,25134
54624,0.000000,0.976808,0.004093,50.3,28631
76435,0.000000,0.997792,0.000000,54.2,18056
87722,0.000000,0.831800,0.000000,46.4,
45337,0.000000,0.994672,0.004262,44.9,27529
57220,0.000000,0.975867,0.015083,42.2,31688
27831,0.000000,0.139948,0.845713,48.1,17725
47514,0.000000,0.780876,0.215709,35.6,13017
59837,0.000000,0.997619,0.000000,57.6,25000
97446,0.000000,0.865341,0.000000,33.8,26719
82059,0.000000,1.000000,0.000000,60,
30470,0.000000,0.920588,0.026471,36.3,30288
58439,0.000000,1.000000,0.000000,58.6,43750
38647,0.000000,0.334741,0.618796,29.6,25168
72546,0.000000,1.000000,0.000000,33.3,24306
38737,0.000000,0.276934,0.717887,33.7,15865
22723,0.000000,1.000000,0.000000,69.8,33556
59524,0.000000,0.225214,0.000000,28.5,17986
12147,0.000000,0.964164,0.022184,48.8,36250
17570,0.000000,1.000000,0.000000,48.5,
81335,0.000000,1.000000,0.000000,62.6,48409
86437,0.000000,0.567901,0.024691,63.5,
71646,0.000000,0.812451,0.157354,39.8,22495
50174,0.000000,0.970504,0.004317,37.6,29954
97819,0.000000,1.000000,0.000000,69.3,
59467,0.000000,0.886179,0.000000,46.6,26528
53088,0.000000,0.958525,0.000000,35.1,31607
63547,0.000000,0.925837,0.014354,48.2,17333
55615,0.000000,0.942149,0.000000,61.1,17361
04673,0.000000,0.972678,0.027322,50.5,23750
59915,0.000000,0.258575,0.000000,28,16397
43109,0.000000,0.988372,0.000000,50.8,24583
24536,0.000000,1.000000,0.000000,27.9,38859
16835,0.000000,0.980861,0.019139,34.8,27750
41513,0.000000,1.000000,0.000000,49.4,17031
13834,0.000000,0.970588,0.029412,27.1,29201
68421,0.000000,0.912873,0.054160,22.6,12541
70049,0.000000,0.044492,0.947732,42.4,21352
57221,0.000000,0.974497,0.000000,28.8,23000
35042,0.000000,0.870007,0.115627,46.3,29167
31543,0.000000,0.987992,0.002355,39.6,23617
40830,0.000000,1.000000,0.000000,59.2,12578
58057,0.000000,1.000000,0.000000,60,22969
57232,0.000000,0.923977,0.000000,53.4,33800
31022,0.000000,0.844196,0.121664,34.9,31274
12434,0.000000,0.847650,0.106969,52.4,20227
55609,0.000000,1.000000,0.000000,48.6,51597
36052,0.000000,0.671642,0.305970,55.3,43676
68050,0.000000,0.992816,0.002874,37.6,28603
56274,0.000000,1.000000,0.000000,58.7,21500
16230,0.000000,0.988095,0.000000,37.3,20298
57358,0.000000,1.000000,0.000000,63.1,35625
63967,0.000000,0.974227,0.000000,54,23641
84622,0.000000,0.851957,0.000000,32.2,21231
03243,0.000000,0.993658,0.000000,52.7,33370
27962,0.000000,0.406217,0.555717,40,17212
19731,0.000000,0.880645,0.000000,30.7,27000
44049,0.000000,0.995652,0.000000,52,28906
94956,0.000000,0.851016,0.000000,50.9,32065
12959,0.000000,1.000000,0.000000,49.1,25810
58219,0.000000,1.000000,0.000000,62,25781
49405,0.000000,0.933861,0.030194,48.4,21558
59480,0.000000,0.964687,0.000000,32.2,31250
68943,0.000000,1.000000,0.000000,48.9,16500
12165,0.000000,1.000000,0.000000,51.7,31786
78070,0.000000,0.945241,0.013047,47.9,39279
23354,0.000000,0.907950,0.046025,66.4,47870
61043,0.000000,0.835052,0.000000,53.3,23750
13072,0.000000,0.990196,0.000000,51.9,24250
87018,0.000000,0.066929,0.000000,29.1,10300
04017,0.000000,0.982379,0.000000,62.7,30759
12929,0.000000,0.441267,0.424157,36,23074
72372,0.000000,0.709189,0.259042,43.6,21677
88346,0.000000,0.918194,0.000000,35.6,23476
25239,0.000000,1.000000,0.000000,48.3,23289
62459,0.000000,0.996764,0.003236,33,27750
70358,0.000000,0.998684,0.001316,53.6,23578
59531,0.000000,1.000000,0.000000,38.9,25052
99730,0.000000,0.923077,0.000000,61.5,15625
67454,0.000000,0.952381,0.000000,53.3,27583
24983,0.000000,0.965101,0.024609,58.9,20989
15434,0.000000,0.983713,0.000000,43.9,21250
93226,0.000000,0.984615,0.015385,61.1,33750
04424,0.000000,0.948069,0.000000,55.5,13375
59050,0.000000,0.112657,0.000000,32,23675
46788,0.000000,0.960708,0.004704,35.3,30458
62273,0.000000,0.940476,0.000000,35.8,25964
68018,0.000000,1.000000,0.000000,53.4,40865
39464,0.000000,1.000000,0.000000,50.8,17086
04764,0.000000,1.000000,0.000000,66,17813
70455,0.000000,1.000000,0.000000,49.8,24038
64740,0.000000,0.943071,0.002300,51.6,18545
49782,0.000000,0.968013,0.000000,59.7,27399
73562,0.000000,0.988411,0.000000,48.5,23417
79853,0.000000,0.676854,0.000000,24.6,15263
04108,0.000000,0.990676,0.002331,56.2,35305
85377,0.000000,0.998461,0.000000,66.2,30146
37184,0.000000,0.952859,0.018550,42.2,25199
63330,0.000000,0.989418,0.000000,38.2,19286
78349,0.000000,0.833577,0.000000,50,13214
37391,0.000000,0.963910,0.000000,52.6,17841
72014,0.000000,1.000000,0.000000,48.6,14000
25989,0.000000,1.000000,0.000000,35.3,
36562,0.000000,0.850417,0.092968,39.7,20709
24269,0.000000,0.976253,0.000000,46.9,12137
39193,0.000000,0.498343,0.481768,57.2,8863
36572,0.000000,0.879240,0.106639,43.4,27970
78145,0.000000,1.000000,0.000000,48.5,24375
44853,0.000000,0.984199,0.003762,43.9,35495
48654,0.000000,0.958146,0.004050,51.7,19750
50153,0.000000,0.990062,0.000000,48.4,34167
95936,0.000000,0.955556,0.000000,67.2,19865
78391,0.000000,0.932271,0.000000,36,28864
83277,0.000000,0.928889,0.000000,55.5,43516
47955,0.000000,0.987832,0.000000,34.7,27945
78569,0.000000,0.965693,0.000000,37.6,19451
23358,0.000000,1.000000,0.000000,55.6,
30105,0.000000,0.981858,0.000000,48.9,29018
69348,0.000000,0.968750,0.000000,45,28065
62380,0.000000,0.956268,0.000000,34.8,42533
62664,0.000000,0.973729,0.019788,46,26339
28722,0.000000,0.923924,0.030988,53.4,24370
82640,0.000000,1.000000,0.000000,63.5,
68015,0.000000,0.961670,0.000000,48.6,32132
74463,0.000000,0.559130,0.248817,37.5,7846
28698,0.000000,0.946977,0.024281,48.4,24576
36925,0.000000,0.119390,0.856054,42.4,13980
39113,0.000000,0.089337,0.896254,33.4,9750
66516,0.000000,0.824934,0.082228,44.6,27404
42339,0.000000,0.967658,0.032342,50.3,22344
26404,0.000000,0.819063,0.180937,29.6,16769
54214,0.000000,1.000000,0.000000,40,27625
68404,0.000000,0.989474,0.000000,46.4,41892
54760,0.000000,1.000000,0.000000,58.1,18958
61572,0.000000,0.974555,0.002545,44.6,31395
76849,0.000000,0.894696,0.000257,50.2,20750
77987,0.000000,0.727273,0.008523,32.3,40197
13441,0.000000,0.677966,0.322034,25,
49277,0.000000,0.963224,0.009194,46.1,27533
68969,0.000000,1.000000,0.000000,53.3,43828
24484,0.000000,0.951299,0.000000,49.6,28234
39041,0.000000,0.245664,0.736992,51,21841
12978,0.000000,0.937677,0.000000,33.9,23533
52221,0.000000,1.000000,0.000000,45.8,21691
83525,0.000000,0.900990,0.000000,68.4,21646
75451,0.000000,0.930862,0.069138,55.3,21698
27212,0.000000,0.488346,0.460599,38.6,15236
16836,0.000000,0.996201,0.000000,47.7,28500
47581,0.000000,0.980893,0.004218,46.8,25212
41607,0.000000,1.000000,0.000000,49.1,
62688,0.000000,1.000000,0.000000,52.1,26985
25972,0.000000,1.000000,0.000000,23.5,
72061,0.000000,1.000000,0.000000,51.1,43750
15361,0.000000,1.000000,0.000000,44.6,13412
81130,0.000000,0.869512,0.018293,58.6,30038
35097,0.000000,0.980779,0.007273,47.6,25457
25061,0.000000,1.000000,0.000000,47.7,25074
49322,0.000000,0.975610,0.001220,35.4,27941
25630,0.000000,0.979914,0.020086,38.6,14877
88028,0.000000,1.000000,0.000000,55.3,19464
59639,0.000000,0.922000,0.000000,53.7,19215
18451,0.000000,1.000000,0.000000,50.5,31563
58240,0.000000,0.961832,0.000000,50.2,29391
68920,0.000000,0.991536,0.001209,49,26544
71861,0.000000,0.929023,0.052504,47.2,22537
62361,0.000000,0.996101,0.000000,32.9,21076
51343,0.000000,1.000000,0.000000,32.6,24744
35646,0.000000,0.665815,0.312340,47,23885
28343,0.000000,0.364465,0.451784,45,21901
60553,0.000000,0.945873,0.035183,42.2,32159
25268,0.000000,0.994059,0.000000,37.2,17344
66734,0.000000,1.000000,0.000000,69.2,16625
21913,0.000000,0.853795,0.094866,43.6,21607
53059,0.000000,0.966184,0.006441,48.2,32369
17017,0.000000,0.993490,0.000000,48,31398
81120,0.000000,0.899436,0.012688,47,17313
80802,0.000000,1.000000,0.000000,33.2,34083
84001,0.000000,0.981506,0.000000,31.3,45385
21718,0.000000,0.980392,0.000000,51.2,36875
61038,0.000000,1.000000,0.000000,53.6,24861
25119,0.000000,1.000000,0.000000,34.1,14386
79247,0.000000,0.858974,0.000000,36.1,24250
39168,0.000000,0.470960,0.524358,38.2,20491
78872,0.000000,0.985499,0.000000,35.5,15953
63876,0.000000,0.861020,0.011924,36.3,18582
42753,0.000000,0.921596,0.000000,48.1,17959
26591,0.000000,0.988775,0.000000,51.3,20750
17768,0.000000,0.925697,0.000000,46.1,21313
79745,0.000000,0.876498,0.042239,32.7,25990
77350,0.000000,0.664740,0.335260,56.8,
38629,0.000000,0.966379,0.018174,31.1,30010
98222,0.000000,1.000000,0.000000,68.8,35000
98276,0.000000,0.844920,0.012478,33.4,27661
23313,0.000000,0.493976,0.506024,28.7,36141
70755,0.000000,0.852250,0.079256,38.9,38539
36761,0.000000,0.187229,0.797619,46.6,17171
78557,0.000000,0.733963,0.000072,28.8,15469
71243,0.000000,0.723529,0.276471,56.1,28500
81610,0.000000,0.980501,0.000000,35.3,24167
59086,0.000000,0.987832,0.000000,52.3,26951
17028,0.000000,0.970120,0.010612,43.6,30165
25818,0.000000,1.000000,0.000000,49.7,33319
16253,0.000000,0.869048,0.000000,57.1,22500
08808,0.000000,1.000000,0.000000,55.9,
42344,0.000000,0.885735,0.000000,22.8,30000
95387,0.000000,0.930851,0.000000,16.5,20500
61449,0.000000,1.000000,0.000000,53.8,24583
